date,source,target
2011-06-14,1458,28
2011-06-14,1458,254
2011-06-14,1460,65
2011-06-14,1688,275
2011-06-14,1693,2
2011-06-14,1693,577
2011-06-14,1989,2613
2011-06-14,2068,863
2011-06-14,2072,785
2011-06-14,2613,1989
2011-06-14,2642,239
2011-06-14,2643,536
2011-06-14,2644,1451
2011-06-14,2645,622
2011-06-14,7394,7520
2011-06-14,7394,7571
2011-06-14,7394,7576
2011-06-14,7520,275
2011-06-14,7520,7395
2011-06-14,7520,7396
2011-06-14,7520,7414
2011-06-14,7520,7571
2011-06-14,7571,7395
2011-06-14,7571,7409
2011-06-14,7571,7520
2011-06-14,7571,7576
2011-06-14,7576,614
2011-06-14,7576,7394
2011-06-15,4,153
2011-06-15,4,1445
2011-06-15,6,7415
2011-06-15,57,2508
2011-06-15,65,1939
2011-06-15,153,4
2011-06-15,153,1692
2011-06-15,183,2046
2011-06-15,226,7519
2011-06-15,239,728
2011-06-15,272,65
2011-06-15,272,2647
2011-06-15,344,677
2011-06-15,404,130
2011-06-15,404,2648
2011-06-15,541,7519
2011-06-15,614,272
2011-06-15,624,79
2011-06-15,624,2646
2011-06-15,667,2649
2011-06-15,677,344
2011-06-15,728,239
2011-06-15,728,2615
2011-06-15,926,2069
2011-06-15,1084,1443
2011-06-15,1124,7374
2011-06-15,1692,153
2011-06-15,1939,65
2011-06-15,2068,614
2011-06-15,2069,926
2011-06-15,2508,57
2011-06-15,2600,1012
2011-06-15,2615,728
2011-06-15,2646,624
2011-06-15,2649,667
2011-06-15,7374,1124
2011-06-15,7374,7564
2011-06-16,1,2065
2011-06-16,2,23
2011-06-16,2,40
2011-06-16,2,91
2011-06-16,2,113
2011-06-16,2,250
2011-06-16,2,271
2011-06-16,2,471
2011-06-16,2,767
2011-06-16,42,270
2011-06-16,45,7395
2011-06-16,65,2
2011-06-16,65,7596
2011-06-16,75,16
2011-06-16,76,1011
2011-06-16,99,2624
2011-06-16,101,1461
2011-06-16,150,515
2011-06-16,181,510
2011-06-16,218,1443
2011-06-16,272,7596
2011-06-16,299,614
2011-06-16,299,785
2011-06-16,365,541
2011-06-16,475,724
2011-06-16,504,1109
2011-06-16,507,583
2011-06-16,509,1000
2011-06-16,510,181
2011-06-16,515,2077
2011-06-16,541,365
2011-06-16,577,1693
2011-06-16,583,507
2011-06-16,614,299
2011-06-16,622,2640
2011-06-16,785,299
2011-06-16,930,1126
2011-06-16,1011,76
2011-06-16,1109,504
2011-06-16,1115,1692
2011-06-16,1126,930
2011-06-16,1251,1257
2011-06-16,1443,218
2011-06-16,1461,101
2011-06-16,1462,7374
2011-06-16,1692,1115
2011-06-16,2009,610
2011-06-16,2068,541
2011-06-16,2077,515
2011-06-16,2640,622
2011-06-16,2648,404
2011-06-16,7374,1462
2011-06-16,7415,6
2011-06-16,7564,10
2011-06-16,7564,45
2011-06-16,7564,272
2011-06-17,2,150
2011-06-17,65,140
2011-06-17,65,1404
2011-06-17,65,2071
2011-06-17,84,450
2011-06-17,88,129
2011-06-17,100,1694
2011-06-17,131,721
2011-06-17,132,2653
2011-06-17,140,65
2011-06-17,140,671
2011-06-17,150,2
2011-06-17,150,235
2011-06-17,150,581
2011-06-17,150,7552
2011-06-17,153,864
2011-06-17,155,79
2011-06-17,167,357
2011-06-17,167,2659
2011-06-17,303,76
2011-06-17,357,167
2011-06-17,366,155
2011-06-17,366,1638
2011-06-17,450,84
2011-06-17,514,440
2011-06-17,514,2658
2011-06-17,541,2026
2011-06-17,570,1249
2011-06-17,671,140
2011-06-17,721,131
2011-06-17,785,39
2011-06-17,864,153
2011-06-17,1012,1689
2011-06-17,1404,65
2011-06-17,1638,366
2011-06-17,1686,2662
2011-06-17,1689,1012
2011-06-17,1694,100
2011-06-17,2065,2660
2011-06-17,2071,65
2011-06-17,2658,514
2011-06-17,2662,1686
2011-06-18,11,777
2011-06-18,33,312
2011-06-18,39,4
2011-06-18,78,1428
2011-06-18,79,57
2011-06-18,79,155
2011-06-18,79,624
2011-06-18,108,300
2011-06-18,108,1683
2011-06-18,108,2663
2011-06-18,239,2076
2011-06-18,300,108
2011-06-18,303,622
2011-06-18,303,1460
2011-06-18,312,33
2011-06-18,312,574
2011-06-18,382,777
2011-06-18,541,2071
2011-06-18,622,303
2011-06-18,677,529
2011-06-18,777,11
2011-06-18,777,382
2011-06-18,1428,78
2011-06-18,1460,303
2011-06-18,1462,7550
2011-06-18,1683,108
2011-06-18,1683,155
2011-06-18,2071,541
2011-06-18,2076,239
2011-06-18,2659,167
2011-06-18,2662,7564
2011-06-18,2663,108
2011-06-18,7550,1462
2011-06-19,39,1001
2011-06-19,97,919
2011-06-19,97,925
2011-06-19,99,716
2011-06-19,252,1642
2011-06-19,303,612
2011-06-19,368,1404
2011-06-19,368,2668
2011-06-19,476,2082
2011-06-19,529,677
2011-06-19,532,2665
2011-06-19,612,303
2011-06-19,1001,39
2011-06-19,1001,580
2011-06-19,1096,1696
2011-06-19,1236,55
2011-06-19,1404,368
2011-06-19,1642,252
2011-06-19,1696,1096
2011-06-19,1698,2082
2011-06-19,1698,2666
2011-06-19,2082,476
2011-06-19,2082,1698
2011-06-19,2506,1666
2011-06-19,2666,1698
2011-06-19,2668,368
2011-06-20,6,1461
2011-06-20,10,1078
2011-06-20,20,1269
2011-06-20,42,101
2011-06-20,42,1269
2011-06-20,57,79
2011-06-20,57,583
2011-06-20,77,265
2011-06-20,79,1697
2011-06-20,79,2670
2011-06-20,79,2675
2011-06-20,91,1665
2011-06-20,91,7546
2011-06-20,101,42
2011-06-20,140,168
2011-06-20,155,217
2011-06-20,168,140
2011-06-20,226,1654
2011-06-20,265,77
2011-06-20,275,2669
2011-06-20,325,388
2011-06-20,388,325
2011-06-20,477,867
2011-06-20,680,7564
2011-06-20,720,7546
2011-06-20,867,477
2011-06-20,867,4311
2011-06-20,1078,10
2011-06-20,1120,447
2011-06-20,1269,20
2011-06-20,1269,42
2011-06-20,1461,6
2011-06-20,1462,2084
2011-06-20,1463,2083
2011-06-20,1654,226
2011-06-20,1665,91
2011-06-20,1697,79
2011-06-20,1697,2655
2011-06-20,1697,7564
2011-06-20,1700,79
2011-06-20,2084,1462
2011-06-20,2655,1697
2011-06-20,2669,275
2011-06-20,2670,79
2011-06-20,2675,79
2011-06-20,2675,2084
2011-06-20,4311,867
2011-06-20,7564,89
2011-06-20,7564,102
2011-06-20,7564,1249
2011-06-20,7564,7372
2011-06-20,7564,7374
2011-06-20,7564,7498
2011-06-21,10,482
2011-06-21,10,1018
2011-06-21,10,1702
2011-06-21,18,79
2011-06-21,45,564
2011-06-21,74,2
2011-06-21,74,1017
2011-06-21,74,1259
2011-06-21,74,1263
2011-06-21,74,1448
2011-06-21,76,303
2011-06-21,76,1941
2011-06-21,79,18
2011-06-21,79,1018
2011-06-21,79,1700
2011-06-21,79,2086
2011-06-21,79,2654
2011-06-21,79,2672
2011-06-21,79,2678
2011-06-21,79,2683
2011-06-21,106,2041
2011-06-21,150,680
2011-06-21,169,7564
2011-06-21,216,2074
2011-06-21,239,667
2011-06-21,380,676
2011-06-21,426,2555
2011-06-21,426,7518
2011-06-21,482,10
2011-06-21,564,45
2011-06-21,583,57
2011-06-21,622,1269
2011-06-21,667,239
2011-06-21,676,380
2011-06-21,1018,10
2011-06-21,1018,79
2011-06-21,1103,2081
2011-06-21,1263,74
2011-06-21,1269,622
2011-06-21,1269,2085
2011-06-21,1269,2674
2011-06-21,1700,2671
2011-06-21,1702,10
2011-06-21,2041,106
2011-06-21,2067,7450
2011-06-21,2074,216
2011-06-21,2074,1252
2011-06-21,2085,1269
2011-06-21,2086,79
2011-06-21,2555,426
2011-06-21,2555,2067
2011-06-21,2654,79
2011-06-21,2672,79
2011-06-21,2674,1269
2011-06-21,2678,79
2011-06-21,2683,79
2011-06-21,7518,426
2011-06-21,7564,150
2011-06-21,7564,680
2011-06-22,18,866
2011-06-22,18,1703
2011-06-22,18,2086
2011-06-22,57,75
2011-06-22,57,614
2011-06-22,57,2656
2011-06-22,75,57
2011-06-22,76,97
2011-06-22,76,2685
2011-06-22,79,863
2011-06-22,90,328
2011-06-22,97,76
2011-06-22,121,2684
2011-06-22,140,680
2011-06-22,226,1252
2011-06-22,303,1446
2011-06-22,303,2680
2011-06-22,328,90
2011-06-22,328,2661
2011-06-22,380,777
2011-06-22,403,1001
2011-06-22,479,1699
2011-06-22,614,57
2011-06-22,680,140
2011-06-22,680,150
2011-06-22,680,1018
2011-06-22,729,1656
2011-06-22,729,2087
2011-06-22,777,380
2011-06-22,863,79
2011-06-22,863,368
2011-06-22,865,1252
2011-06-22,866,18
2011-06-22,1001,403
2011-06-22,1017,1448
2011-06-22,1446,303
2011-06-22,1448,74
2011-06-22,1448,1017
2011-06-22,1448,1605
2011-06-22,1656,729
2011-06-22,1656,2089
2011-06-22,1699,479
2011-06-22,1703,18
2011-06-22,1703,2088
2011-06-22,1705,2089
2011-06-22,2083,1463
2011-06-22,2086,18
2011-06-22,2089,1656
2011-06-22,2089,1705
2011-06-22,2661,328
2011-06-22,2680,303
2011-06-22,2684,121
2011-06-22,2685,76
2011-06-22,7373,1701
2011-06-23,20,730
2011-06-23,37,1019
2011-06-23,65,175
2011-06-23,76,853
2011-06-23,79,2688
2011-06-23,131,680
2011-06-23,146,541
2011-06-23,153,482
2011-06-23,175,65
2011-06-23,175,300
2011-06-23,226,730
2011-06-23,226,865
2011-06-23,226,933
2011-06-23,300,175
2011-06-23,303,387
2011-06-23,387,303
2011-06-23,447,1120
2011-06-23,482,153
2011-06-23,541,146
2011-06-23,541,1627
2011-06-23,562,1466
2011-06-23,680,131
2011-06-23,730,20
2011-06-23,730,226
2011-06-23,730,866
2011-06-23,730,1018
2011-06-23,853,76
2011-06-23,865,226
2011-06-23,866,730
2011-06-23,866,1256
2011-06-23,866,1656
2011-06-23,933,226
2011-06-23,1018,680
2011-06-23,1018,730
2011-06-23,1252,226
2011-06-23,1252,865
2011-06-23,1256,866
2011-06-23,1466,562
2011-06-23,1627,541
2011-06-23,2656,57
2011-06-23,2671,1700
2011-06-23,2688,79
2011-06-24,11,154
2011-06-24,28,132
2011-06-24,39,2630
2011-06-24,79,730
2011-06-24,79,1120
2011-06-24,79,1704
2011-06-24,132,28
2011-06-24,150,226
2011-06-24,153,154
2011-06-24,154,153
2011-06-24,154,403
2011-06-24,226,150
2011-06-24,239,1464
2011-06-24,300,542
2011-06-24,303,403
2011-06-24,303,784
2011-06-24,384,541
2011-06-24,403,154
2011-06-24,403,303
2011-06-24,541,384
2011-06-24,541,1638
2011-06-24,542,300
2011-06-24,729,4311
2011-06-24,730,79
2011-06-24,784,303
2011-06-24,936,1466
2011-06-24,1086,2689
2011-06-24,1120,79
2011-06-24,1235,2691
2011-06-24,1250,1467
2011-06-24,1466,936
2011-06-24,1467,1250
2011-06-24,1638,541
2011-06-24,1704,79
2011-06-24,1704,2692
2011-06-24,2630,39
2011-06-24,2689,1086
2011-06-24,2691,1235
2011-06-24,2692,1704
2011-06-25,11,79
2011-06-25,18,729
2011-06-25,18,2693
2011-06-25,28,314
2011-06-25,75,132
2011-06-25,79,314
2011-06-25,79,926
2011-06-25,132,75
2011-06-25,132,1001
2011-06-25,132,1111
2011-06-25,140,1649
2011-06-25,314,28
2011-06-25,314,79
2011-06-25,314,355
2011-06-25,314,668
2011-06-25,355,314
2011-06-25,406,721
2011-06-25,481,628
2011-06-25,583,628
2011-06-25,622,1018
2011-06-25,628,481
2011-06-25,628,583
2011-06-25,628,789
2011-06-25,668,314
2011-06-25,668,926
2011-06-25,721,406
2011-06-25,729,18
2011-06-25,926,79
2011-06-25,926,668
2011-06-25,1001,132
2011-06-25,1018,622
2011-06-25,1111,132
2011-06-25,1235,1701
2011-06-25,1649,140
2011-06-25,1654,7546
2011-06-25,1701,1235
2011-06-25,1701,7373
2011-06-25,2693,18
2011-06-26,2,424
2011-06-26,4,583
2011-06-26,18,1271
2011-06-26,18,2091
2011-06-26,21,580
2011-06-26,76,314
2011-06-26,79,42
2011-06-26,79,380
2011-06-26,79,1468
2011-06-26,79,2087
2011-06-26,79,2091
2011-06-26,79,2092
2011-06-26,79,2694
2011-06-26,131,380
2011-06-26,132,1703
2011-06-26,314,76
2011-06-26,380,79
2011-06-26,380,131
2011-06-26,380,668
2011-06-26,424,2
2011-06-26,580,21
2011-06-26,580,1001
2011-06-26,583,4
2011-06-26,668,380
2011-06-26,729,1468
2011-06-26,866,2092
2011-06-26,1271,18
2011-06-26,1464,239
2011-06-26,1468,79
2011-06-26,1468,155
2011-06-26,1468,729
2011-06-26,1703,132
2011-06-26,2087,79
2011-06-26,2087,729
2011-06-26,2091,18
2011-06-26,2091,79
2011-06-26,2092,79
2011-06-26,2092,866
2011-06-26,2694,79
2011-06-27,1,1445
2011-06-27,11,187
2011-06-27,42,187
2011-06-27,75,76
2011-06-27,75,226
2011-06-27,76,75
2011-06-27,79,384
2011-06-27,187,42
2011-06-27,226,75
2011-06-27,226,1273
2011-06-27,384,79
2011-06-27,384,866
2011-06-27,866,314
2011-06-27,866,384
2011-06-27,866,1467
2011-06-27,925,97
2011-06-27,1273,1695
2011-06-27,1445,4
2011-06-27,1467,866
2011-06-28,28,37
2011-06-28,28,7561
2011-06-28,37,28
2011-06-28,37,314
2011-06-28,37,7564
2011-06-28,39,137
2011-06-28,65,1271
2011-06-28,79,11
2011-06-28,79,937
2011-06-28,79,1273
2011-06-28,89,90
2011-06-28,90,89
2011-06-28,137,2094
2011-06-28,140,7498
2011-06-28,145,7328
2011-06-28,231,514
2011-06-28,231,7328
2011-06-28,314,481
2011-06-28,314,1271
2011-06-28,314,2664
2011-06-28,314,7564
2011-06-28,401,715
2011-06-28,481,314
2011-06-28,481,1273
2011-06-28,514,231
2011-06-28,627,715
2011-06-28,627,4017
2011-06-28,715,401
2011-06-28,715,627
2011-06-28,854,680
2011-06-28,937,79
2011-06-28,1021,2027
2011-06-28,1123,2063
2011-06-28,1123,2095
2011-06-28,1271,65
2011-06-28,1271,314
2011-06-28,1273,79
2011-06-28,1273,481
2011-06-28,1695,1273
2011-06-28,2027,1021
2011-06-28,2048,7561
2011-06-28,2063,1123
2011-06-28,2094,137
2011-06-28,2095,1123
2011-06-28,2664,314
2011-06-28,4017,627
2011-06-29,1,76
2011-06-29,1,1261
2011-06-29,4,117
2011-06-29,4,302
2011-06-29,4,510
2011-06-29,10,664
2011-06-29,11,7328
2011-06-29,37,7371
2011-06-29,37,7448
2011-06-29,37,7552
2011-06-29,39,314
2011-06-29,39,1125
2011-06-29,65,2682
2011-06-29,76,1
2011-06-29,117,4
2011-06-29,117,437
2011-06-29,150,863
2011-06-29,298,1123
2011-06-29,312,668
2011-06-29,312,784
2011-06-29,314,37
2011-06-29,314,1125
2011-06-29,437,117
2011-06-29,510,4
2011-06-29,570,863
2011-06-29,581,150
2011-06-29,619,7561
2011-06-29,664,10
2011-06-29,863,150
2011-06-29,863,570
2011-06-29,863,7415
2011-06-29,936,1275
2011-06-29,1123,298
2011-06-29,1125,39
2011-06-29,1125,314
2011-06-29,1261,1
2011-06-29,1275,936
2011-06-29,1461,2073
2011-06-29,2073,1461
2011-06-29,2081,1103
2011-06-29,2682,65
2011-06-29,7415,863
2011-06-30,4,39
2011-06-30,11,408
2011-06-30,18,57
2011-06-30,39,76
2011-06-30,39,408
2011-06-30,76,39
2011-06-30,76,2696
2011-06-30,90,314
2011-06-30,140,155
2011-06-30,140,406
2011-06-30,155,140
2011-06-30,283,1454
2011-06-30,314,90
2011-06-30,408,11
2011-06-30,408,39
2011-06-30,408,986
2011-06-30,986,408
2011-06-30,1259,99
2011-06-30,1989,2697
2011-06-30,2696,76
2011-07-01,33,408
2011-07-01,57,2093
2011-07-01,77,408
2011-07-01,132,1705
2011-07-01,155,1453
2011-07-01,283,314
2011-07-01,314,283
2011-07-01,314,451
2011-07-01,406,344
2011-07-01,408,33
2011-07-01,408,77
2011-07-01,408,542
2011-07-01,408,1453
2011-07-01,451,314
2011-07-01,542,408
2011-07-01,574,857
2011-07-01,665,923
2011-07-01,671,1123
2011-07-01,857,574
2011-07-01,933,426
2011-07-01,1123,671
2011-07-01,1453,155
2011-07-01,1453,408
2011-07-01,1705,132
2011-07-02,89,253
2011-07-02,97,475
2011-07-02,132,504
2011-07-02,217,516
2011-07-02,253,89
2011-07-02,272,217
2011-07-02,475,97
2011-07-02,504,132
2011-07-02,516,217
2011-07-02,731,1131
2011-07-02,731,7328
2011-07-02,938,7550
2011-07-02,1131,731
2011-07-02,1605,1448
2011-07-02,2093,57
2011-07-02,7328,11
2011-07-02,7328,28
2011-07-02,7328,145
2011-07-02,7328,731
2011-07-02,7328,7440
2011-07-02,7440,145
2011-07-02,7440,7328
2011-07-02,7550,938
2011-07-03,1,1129
2011-07-03,1,2695
2011-07-03,4,1702
2011-07-03,89,2096
2011-07-03,403,1695
2011-07-03,403,2699
2011-07-03,789,628
2011-07-03,1129,1
2011-07-03,1695,403
2011-07-03,1702,4
2011-07-04,1,1413
2011-07-04,11,253
2011-07-04,11,1116
2011-07-04,18,860
2011-07-04,48,516
2011-07-04,89,516
2011-07-04,89,1708
2011-07-04,89,2097
2011-07-04,90,1011
2011-07-04,132,1427
2011-07-04,132,2701
2011-07-04,150,1427
2011-07-04,253,11
2011-07-04,443,7564
2011-07-04,516,48
2011-07-04,516,89
2011-07-04,680,854
2011-07-04,680,2094
2011-07-04,860,18
2011-07-04,933,934
2011-07-04,934,933
2011-07-04,1011,90
2011-07-04,1116,11
2011-07-04,1427,132
2011-07-04,1427,150
2011-07-04,1427,1696
2011-07-04,1445,1
2011-07-04,1454,283
2011-07-04,1696,1427
2011-07-04,1708,1
2011-07-04,1708,89
2011-07-04,2097,89
2011-07-04,2701,132
2011-07-04,7328,231
2011-07-05,1,2687
2011-07-05,48,7372
2011-07-05,89,629
2011-07-05,100,365
2011-07-05,629,89
2011-07-05,664,2704
2011-07-05,729,39
2011-07-05,1464,2676
2011-07-05,2096,365
2011-07-05,2477,1226
2011-07-05,2676,1464
2011-07-05,2704,664
2011-07-05,7372,48
2011-07-06,33,48
2011-07-06,48,33
2011-07-06,65,7572
2011-07-06,77,1440
2011-07-06,90,132
2011-07-06,90,7572
2011-07-06,132,90
2011-07-06,175,1965
2011-07-06,226,581
2011-07-06,272,7564
2011-07-06,302,4
2011-07-06,516,314
2011-07-06,580,2681
2011-07-06,580,2705
2011-07-06,581,226
2011-07-06,859,2099
2011-07-06,865,274
2011-07-06,1440,77
2011-07-06,1965,175
2011-07-06,2099,859
2011-07-06,2681,580
2011-07-06,2687,1
2011-07-07,4,1264
2011-07-07,33,1130
2011-07-07,44,77
2011-07-07,77,44
2011-07-07,77,516
2011-07-07,77,660
2011-07-07,77,853
2011-07-07,90,516
2011-07-07,97,1706
2011-07-07,183,7570
2011-07-07,365,100
2011-07-07,365,2096
2011-07-07,385,7570
2011-07-07,406,140
2011-07-07,423,187
2011-07-07,516,77
2011-07-07,516,90
2011-07-07,660,77
2011-07-07,682,1701
2011-07-07,853,77
2011-07-07,859,2703
2011-07-07,1130,33
2011-07-07,1130,7550
2011-07-07,1264,4
2011-07-07,1701,682
2011-07-07,1706,97
2011-07-07,2703,859
2011-07-07,2705,580
2011-07-07,7328,7564
2011-07-07,7550,1130
2011-07-08,1,1708
2011-07-08,1,2700
2011-07-08,28,7328
2011-07-08,39,1276
2011-07-08,47,150
2011-07-08,65,7570
2011-07-08,77,857
2011-07-08,77,1638
2011-07-08,140,47
2011-07-08,150,47
2011-07-08,226,514
2011-07-08,231,1695
2011-07-08,425,7570
2011-07-08,515,426
2011-07-08,857,77
2011-07-08,1276,39
2011-07-08,1638,77
2011-07-08,1695,231
2011-07-09,17,516
2011-07-09,47,140
2011-07-09,48,77
2011-07-09,48,542
2011-07-09,77,48
2011-07-09,77,403
2011-07-09,90,2038
2011-07-09,403,77
2011-07-09,516,17
2011-07-09,542,48
2011-07-09,542,1276
2011-07-09,573,859
2011-07-09,664,1276
2011-07-09,859,573
2011-07-09,1276,542
2011-07-09,1276,664
2011-07-09,1454,55
2011-07-09,2038,90
2011-07-10,17,77
2011-07-10,17,580
2011-07-10,17,680
2011-07-10,17,1691
2011-07-10,39,274
2011-07-10,55,1236
2011-07-10,55,1454
2011-07-10,77,17
2011-07-10,77,140
2011-07-10,77,2667
2011-07-10,79,1132
2011-07-10,79,2101
2011-07-10,132,1132
2011-07-10,137,253
2011-07-10,253,137
2011-07-10,438,121
2011-07-10,580,17
2011-07-10,680,17
2011-07-10,712,1
2011-07-10,712,194
2011-07-10,1132,79
2011-07-10,1132,132
2011-07-10,1691,17
2011-07-10,1989,17
2011-07-10,2101,79
2011-07-10,2667,77
2011-07-11,65,155
2011-07-11,76,77
2011-07-11,77,76
2011-07-11,79,1133
2011-07-11,79,1276
2011-07-11,79,2530
2011-07-11,137,2
2011-07-11,665,2100
2011-07-11,682,939
2011-07-11,939,682
2011-07-11,1129,1440
2011-07-11,1276,79
2011-07-11,1440,1129
2011-07-11,2100,665
2011-07-11,2530,79
2011-07-12,39,240
2011-07-12,39,7580
2011-07-12,78,543
2011-07-12,79,2708
2011-07-12,121,438
2011-07-12,137,39
2011-07-12,240,39
2011-07-12,343,1012
2011-07-12,543,78
2011-07-12,726,790
2011-07-12,2101,7452
2011-07-12,2708,79
2011-07-12,7452,7451
2011-07-13,39,217
2011-07-13,78,1132
2011-07-13,79,405
2011-07-13,79,580
2011-07-13,79,2706
2011-07-13,109,866
2011-07-13,150,1685
2011-07-13,155,853
2011-07-13,217,39
2011-07-13,386,732
2011-07-13,405,79
2011-07-13,580,79
2011-07-13,629,657
2011-07-13,657,629
2011-07-13,657,1694
2011-07-13,682,732
2011-07-13,682,938
2011-07-13,732,386
2011-07-13,732,682
2011-07-13,790,726
2011-07-13,853,155
2011-07-13,866,109
2011-07-13,938,682
2011-07-13,1132,78
2011-07-13,1685,150
2011-07-13,1694,657
2011-07-13,7580,39
2011-07-14,4,26
2011-07-14,4,2709
2011-07-14,18,2710
2011-07-14,26,155
2011-07-14,26,231
2011-07-14,39,231
2011-07-14,77,131
2011-07-14,79,732
2011-07-14,131,77
2011-07-14,131,938
2011-07-14,154,231
2011-07-14,231,26
2011-07-14,231,154
2011-07-14,231,2102
2011-07-14,541,732
2011-07-14,732,79
2011-07-14,732,541
2011-07-14,938,131
2011-07-14,988,629
2011-07-14,1227,7401
2011-07-14,2102,231
2011-07-14,2710,18
2011-07-15,11,77
2011-07-15,26,132
2011-07-15,26,1021
2011-07-15,77,11
2011-07-15,77,132
2011-07-15,77,938
2011-07-15,90,131
2011-07-15,90,570
2011-07-15,131,90
2011-07-15,132,26
2011-07-15,132,77
2011-07-15,132,384
2011-07-15,132,1021
2011-07-15,514,226
2011-07-15,570,90
2011-07-15,938,77
2011-07-15,1021,26
2011-07-15,1021,132
2011-07-16,72,132
2011-07-16,77,231
2011-07-16,131,1404
2011-07-16,132,938
2011-07-16,231,77
2011-07-16,231,132
2011-07-16,447,732
2011-07-16,732,447
2011-07-16,938,132
2011-07-16,1404,131
2011-07-17,48,231
2011-07-17,78,1133
2011-07-17,78,1465
2011-07-17,90,175
2011-07-17,90,405
2011-07-17,131,791
2011-07-17,155,65
2011-07-17,175,90
2011-07-17,231,4
2011-07-17,231,48
2011-07-17,405,90
2011-07-17,629,2088
2011-07-17,791,7395
2011-07-17,791,7396
2011-07-17,791,7409
2011-07-17,791,7414
2011-07-17,791,7520
2011-07-17,791,7571
2011-07-17,1133,78
2011-07-17,1465,78
2011-07-17,2706,79
2011-07-18,1,2102
2011-07-18,4,1678
2011-07-18,72,77
2011-07-18,77,72
2011-07-18,77,664
2011-07-18,79,90
2011-07-18,79,2099
2011-07-18,90,79
2011-07-18,155,1468
2011-07-18,664,77
2011-07-18,791,7564
2011-07-18,1261,2712
2011-07-18,1463,150
2011-07-18,2099,79
2011-07-18,2712,1261
2011-07-18,3774,1684
2011-07-19,1,543
2011-07-19,39,77
2011-07-19,39,2105
2011-07-19,54,7564
2011-07-19,77,39
2011-07-19,79,1003
2011-07-19,272,150
2011-07-19,272,1003
2011-07-19,844,2711
2011-07-19,1003,79
2011-07-19,1003,272
2011-07-19,2102,1
2011-07-19,2105,17
2011-07-19,2105,39
2011-07-20,1,231
2011-07-20,2,140
2011-07-20,18,2106
2011-07-20,76,79
2011-07-20,78,403
2011-07-20,79,2068
2011-07-20,79,2104
2011-07-20,132,72
2011-07-20,132,231
2011-07-20,140,2
2011-07-20,231,1
2011-07-20,403,78
2011-07-20,542,629
2011-07-20,629,940
2011-07-20,940,629
2011-07-20,940,1133
2011-07-20,1133,79
2011-07-20,1133,231
2011-07-20,1133,357
2011-07-20,1133,940
2011-07-20,2068,79
2011-07-20,2106,18
2011-07-20,2106,57
2011-07-20,2711,844
2011-07-21,2,39
2011-07-21,4,231
2011-07-21,48,629
2011-07-21,48,732
2011-07-21,48,2677
2011-07-21,76,78
2011-07-21,78,76
2011-07-21,78,721
2011-07-21,79,255
2011-07-21,132,251
2011-07-21,132,1708
2011-07-21,140,79
2011-07-21,155,2714
2011-07-21,255,79
2011-07-21,272,79
2011-07-21,629,48
2011-07-21,629,542
2011-07-21,682,2715
2011-07-21,721,78
2011-07-21,732,48
2011-07-21,1261,1710
2011-07-21,1708,132
2011-07-21,1710,1261
2011-07-21,2104,79
2011-07-21,2677,48
2011-07-21,2714,155
2011-07-21,2715,682
2011-07-22,1,155
2011-07-22,4,7327
2011-07-22,15,33
2011-07-22,15,682
2011-07-22,33,15
2011-07-22,42,155
2011-07-22,57,2106
2011-07-22,113,1
2011-07-22,113,155
2011-07-22,130,934
2011-07-22,155,1
2011-07-22,155,42
2011-07-22,155,113
2011-07-22,255,681
2011-07-22,355,17
2011-07-22,476,140
2011-07-22,507,2104
2011-07-22,630,1710
2011-07-22,681,255
2011-07-22,682,15
2011-07-22,682,2108
2011-07-22,934,130
2011-07-22,1710,630
2011-07-22,1710,2716
2011-07-22,2104,507
2011-07-22,2108,682
2011-07-22,2716,1710
2011-07-23,15,853
2011-07-23,33,2105
2011-07-23,78,113
2011-07-23,78,2083
2011-07-23,113,78
2011-07-23,215,4
2011-07-23,853,15
2011-07-23,2083,78
2011-07-24,2,672
2011-07-24,569,584
2011-07-24,584,569
2011-07-24,672,2
2011-07-24,682,7499
2011-07-24,1268,584
2011-07-24,1694,2101
2011-07-24,2101,1694
2011-07-24,7499,682
2011-07-25,1,2713
